,/Users/pslive1/Documents/Walk_Projext/BDL064_Kermit_EyeTracking_Walk/BDL064_Kermit_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
256,BDL064_Kermit_EyeTracking_Walk.mov,256,fixation,5585,186300.0,186600.0,300.0,186031.666667,00:03:06.40000,294.09,85.02,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical sky,plant_horizontal: 0.4876219054763691 pavement: 0.1800450112528132 building: 0.13353338334583645 plant_horizontal: 0.11202800700175043 sky: 0.06151537884471118 background: 0.02525631407851963,plant_horizontal: 0.5002565418163161 pavement: 0.18471010774756286 building: 0.13699332991277577 plant_horizontal: 0.11493073370959467 sky: 0.06310928681375064,0.9670735677083333,plant_horizontal:0.43735351562499997 pavement:0.3939615885416667 building:0.020061848958333333 person:0.03351888020833333 plant_vertical:0.045947265625 sky:0.039388020833333336
257,BDL064_Kermit_EyeTracking_Walk.mov,257,fixation,5591,186600.0,186700.0,100.0,186231.666667,00:03:06.60000,278.39,116.89,-1000.0,-1000.0,,,,,,,,
258,BDL064_Kermit_EyeTracking_Walk.mov,258,fixation,5603,186733.333333,187368.333333,635.0,186633.333333,00:03:07.00200,233.93,184.06,-1000.0,-1000.0,,,,,,,,
259,BDL064_Kermit_EyeTracking_Walk.mov,259,fixation,5623,187601.666667,187801.666667,200.0,187300.0,00:03:07.66800,332.09,129.12,-1000.0,-1000.0,,,,building pavement pavement person plant_horizontal plant_horizontal plant_vertical sign sky,sign: 0.4749935880995127 pavement: 0.0010259040779687098 building: 0.5024365221851756 background: 0.02154398563734291,sign: 0.4854521625163827 pavement: 0.0010484927916120576 building: 0.5134993446920052,0.9581705729166666,plant_horizontal:0.37123046875 sign:0.030413411458333334 pavement:0.23472330729166666 building:0.19600911458333334 sky:0.06052408854166667 plant_vertical:0.061647135416666665 person:0.010146484375
260,BDL064_Kermit_EyeTracking_Walk.mov,260,fixation,5635,187901.666667,188336.666667,435.0,187700.0,00:03:08.06800,340.69,202.35,-1000.0,-1000.0,,,,,,,,
261,BDL064_Kermit_EyeTracking_Walk.mov,261,fixation,5655,188703.333333,188836.666667,133.333333,188368.333333,00:03:08.73700,324.34,88.18,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical sky,pavement: 0.09348441926345609 plant_horizontal: 0.6219417975791913 building: 0.2425959309812001 background: 0.04197785217615246,pavement: 0.09758064516129032 plant_horizontal: 0.6491935483870968 building: 0.2532258064516129,0.9551790364583334,pavement:0.6925813802083334 plant_horizontal:0.07555013020833334 building:0.059794921875 person:0.03399739583333333 plant_vertical:0.0790234375 sky:0.017721354166666668
262,BDL064_Kermit_EyeTracking_Walk.mov,262,fixation,5664,188970.0,189203.333333,233.333333,188668.333333,00:03:09.03700,321.3,35.48,-1000.0,-1000.0,,,,,,,,
263,BDL064_Kermit_EyeTracking_Walk.mov,263,fixation,5672,189303.333333,189403.333333,100.0,188935.0,00:03:09.30300,313.34,107.49,-1000.0,-1000.0,,,,,,,,
264,BDL064_Kermit_EyeTracking_Walk.mov,264,fixation,5685,189470.0,190105.0,635.0,189370.0,00:03:09.73800,364.42,58.21,-1000.0,-1000.0,,,,pavement,pavement: 1.0 background: 0.0,pavement: 1.0,0.9741145833333333,pavement:0.9741145833333333
265,BDL064_Kermit_EyeTracking_Walk.mov,265,fixation,5698,190105.0,190305.0,200.0,189803.333333,00:03:10.17200,345.46,75.31,-1000.0,-1000.0,,,,,,,,
266,BDL064_Kermit_EyeTracking_Walk.mov,266,fixation,5704,190371.666667,190471.666667,100.0,190003.333333,00:03:10.37200,322.33,94.83,-1000.0,-1000.0,,,,,,,,
267,BDL064_Kermit_EyeTracking_Walk.mov,267,fixation,5707,190471.666667,190571.666667,100.0,190103.333333,00:03:10.47200,290.12,111.17,-1000.0,-1000.0,,,,,,,,
268,BDL064_Kermit_EyeTracking_Walk.mov,268,fixation,5724,191006.666667,191140.0,133.333333,190671.666667,00:03:11.04000,357.96,158.35,-1000.0,-1000.0,,,,pavement,pavement: 1.0 background: 0.0,pavement: 1.0,0.9802962239583334,pavement:0.9802962239583334
269,BDL064_Kermit_EyeTracking_Walk.mov,269,fixation,5737,191406.666667,191640.0,233.333333,191105.0,00:03:11.47300,247.67,176.47,-1000.0,-1000.0,,,,,,,,
270,BDL064_Kermit_EyeTracking_Walk.mov,270,fixation,5754,191840.0,192341.666667,501.666667,191671.666667,00:03:12.04000,325.24,111.56,-1000.0,-1000.0,,,,,,,,
271,BDL064_Kermit_EyeTracking_Walk.mov,271,fixation,5767,192475.0,192575.0,100.0,192106.666667,00:03:12.47500,261.06,158.5,-1000.0,-1000.0,,,,,,,,
272,BDL064_Kermit_EyeTracking_Walk.mov,272,fixation,5771,192575.0,192741.666667,166.666667,192240.0,00:03:12.60800,246.98,174.23,-1000.0,-1000.0,,,,,,,,
273,BDL064_Kermit_EyeTracking_Walk.mov,273,fixation,5780,192741.666667,193175.0,433.333333,192540.0,00:03:12.90800,284.33,200.47,-1000.0,-1000.0,,,,,,,,
274,BDL064_Kermit_EyeTracking_Walk.mov,274,fixation,5793,193275.0,193475.0,200.0,192973.333333,00:03:13.34200,258.89,94.64,-1000.0,-1000.0,,,,pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical,pavement: 0.7159593855766727 plant_horizontal: 0.24160374902369175 background: 0.04243686539963551,pavement: 0.7476889613920609 plant_horizontal: 0.2523110386079391,0.9715755208333333,pavement:0.7025130208333333 plant_horizontal:0.228701171875 person:0.015888671875 plant_vertical:0.027011718750000004
275,BDL064_Kermit_EyeTracking_Walk.mov,275,fixation,5802,193575.0,193810.0,235.0,193275.0,00:03:13.64300,272.83,181.52,-1000.0,-1000.0,,,,,,,,
276,BDL064_Kermit_EyeTracking_Walk.mov,276,fixation,5817,193810.0,194543.333333,733.333333,193775.0,00:03:14.14300,295.41,118.32,-1000.0,-1000.0,,,,,,,,
277,BDL064_Kermit_EyeTracking_Walk.mov,277,fixation,5834,194543.333333,194945.0,401.666667,194341.666667,00:03:14.71000,271.7,95.01,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,plant_horizontal: 0.35980213486071333 pavement: 0.10830512887268941 building: 0.20801874511845875 plant_vertical: 0.175214787815673 background: 0.14865920333246552,plant_horizontal: 0.42262996941896025 pavement: 0.12721712538226299 building: 0.24434250764525994 plant_vertical: 0.20581039755351682,0.94984375,plant_horizontal:0.3212109375 building:0.039511718749999994 pavement:0.4756315104166667 person:0.030963541666666667 sky:0.013190104166666666 plant_vertical:0.07111979166666667
278,BDL064_Kermit_EyeTracking_Walk.mov,278,fixation,5843,194978.333333,195111.666667,133.333333,194643.333333,00:03:15.01200,243.07,149.26,-1000.0,-1000.0,,,,,,,,
279,BDL064_Kermit_EyeTracking_Walk.mov,279,fixation,5856,195111.666667,195845.0,733.333333,195076.666667,00:03:15.44500,240.1,188.91,-1000.0,-1000.0,,,,,,,,
280,BDL064_Kermit_EyeTracking_Walk.mov,280,fixation,5878,195878.333333,196546.666667,668.333333,195810.0,00:03:16.17800,311.67,172.07,-1000.0,-1000.0,,,,building pavement plant_horizontal sky,plant_horizontal: 0.8573288206196303 building: 0.12835199166883624 background: 0.014319187711533454,plant_horizontal: 0.869783412572636 building: 0.13021658742736397,0.9769075520833334,plant_horizontal:0.655498046875 pavement:0.016223958333333333 building:0.27806966145833334 sky:0.028147786458333334
281,BDL064_Kermit_EyeTracking_Walk.mov,281,fixation,5910,196980.0,197615.0,635.0,196878.333333,00:03:17.24700,200.34,174.13,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical sky,pavement: 1.0 background: 0.0,pavement: 1.0,0.9578971354166667,pavement:0.5309244791666666 plant_horizontal:0.30783203125 plant_vertical:0.07572591145833334 building:0.01779296875 person:0.018873697916666668 sky:0.008564453125
282,BDL064_Kermit_EyeTracking_Walk.mov,282,fixation,5925,197748.333333,197848.333333,100.0,197380.0,00:03:17.74800,297.06,134.39,-1000.0,-1000.0,,,,,,,,
283,BDL064_Kermit_EyeTracking_Walk.mov,283,fixation,5935,197915.0,198348.333333,433.333333,197713.333333,00:03:18.08200,283.06,185.44,-1000.0,-1000.0,,,,,,,,
284,BDL064_Kermit_EyeTracking_Walk.mov,284,fixation,5947,198448.333333,198615.0,166.666667,198113.333333,00:03:18.48200,342.19,181.55,-1000.0,-1000.0,,,,building pavement plant_horizontal pole sky,plant_horizontal: 0.21448754174158746 building: 0.7454405342923196 background: 0.040071923966092986,plant_horizontal: 0.22344126304522344 building: 0.7765587369547765,0.9747233072916667,plant_horizontal:0.538984375 building:0.31008463541666664 sky:0.081376953125 pole:0.004225260416666667 pavement:0.047919921875
285,BDL064_Kermit_EyeTracking_Walk.mov,285,fixation,5955,198648.333333,198950.0,301.666667,198380.0,00:03:18.74800,335.96,226.69,-1000.0,-1000.0,,,,,,,,
286,BDL064_Kermit_EyeTracking_Walk.mov,286,fixation,5982,199416.666667,199983.333333,566.666667,199281.666667,00:03:19.65000,235.57,184.88,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical sky,pavement: 0.6783906882591093 person: 0.2965587044534413 background: 0.025050607287449393,pavement: 0.6958214378406437 person: 0.30417856215935635,0.95681640625,plant_horizontal:0.2884309895833333 building:0.03673502604166667 pavement:0.4495442708333333 person:0.028736979166666666 plant_vertical:0.13281575520833333 sky:0.024990234375
287,BDL064_Kermit_EyeTracking_Walk.mov,287,fixation,5995,200016.666667,200216.666667,200.0,199715.0,00:03:20.08300,177.91,216.91,-1000.0,-1000.0,,,,,,,,
288,BDL064_Kermit_EyeTracking_Walk.mov,288,fixation,6011,200250.0,201051.666667,801.666667,200250.0,00:03:20.61800,144.16,235.06,-1000.0,-1000.0,,,,,,,,
289,BDL064_Kermit_EyeTracking_Walk.mov,289,fixation,6044,201451.666667,202053.333333,601.666667,201351.666667,00:03:21.72000,273.47,162.73,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical pole sky,plant_horizontal: 0.962770111950013 background: 0.03722988804998698,plant_horizontal: 1.0,0.9465006510416667,plant_horizontal:0.459169921875 building:0.049407552083333334 pavement:0.3362272135416667 person:0.022981770833333335 plant_vertical:0.055865885416666664 sky:0.030413411458333334 pole:0.00328125
290,BDL064_Kermit_EyeTracking_Walk.mov,290,fixation,6062,202320.0,202420.0,100.0,201951.666667,00:03:22.32000,411.5,223.06,-1000.0,-1000.0,,,,,,,,
291,BDL064_Kermit_EyeTracking_Walk.mov,291,fixation,6067,202420.0,202620.0,200.0,202118.333333,00:03:22.48700,385.24,221.08,-1000.0,-1000.0,,,,,,,,
292,BDL064_Kermit_EyeTracking_Walk.mov,292,fixation,6072,202620.0,202753.333333,133.333333,202285.0,00:03:22.65300,395.48,242.62,-1000.0,-1000.0,,,,,,,,
293,BDL064_Kermit_EyeTracking_Walk.mov,293,fixation,6077,202820.0,202920.0,100.0,202451.666667,00:03:22.82000,407.43,287.85,-1000.0,-1000.0,,,,building plant_horizontal sky,plant_horizontal: 0.8384495317377731 building: 0.12252861602497399 background: 0.03902185223725286,plant_horizontal: 0.8724959393611261 building: 0.12750406063887385,0.9811197916666666,plant_horizontal:0.44644856770833335 building:0.51923828125 sky:0.01560546875
294,BDL064_Kermit_EyeTracking_Walk.mov,294,fixation,6083,202920.0,203221.666667,301.666667,202653.333333,00:03:23.02200,380.54,328.64,-1000.0,-1000.0,,,,,,,,
295,BDL064_Kermit_EyeTracking_Walk.mov,295,fixation,6106,203655.0,203988.333333,333.333333,203420.0,00:03:23.78800,232.51,85.63,-1000.0,-1000.0,,,,,,,,
296,BDL064_Kermit_EyeTracking_Walk.mov,296,fixation,6118,203988.333333,204490.0,501.666667,203820.0,00:03:24.18800,263.12,136.67,-1000.0,-1000.0,,,,,,,,
297,BDL064_Kermit_EyeTracking_Walk.mov,297,fixation,6130,204490.0,204756.666667,266.666667,204221.666667,00:03:24.59000,320.98,76.74,-1000.0,-1000.0,,,,,,,,
298,BDL064_Kermit_EyeTracking_Walk.mov,298,fixation,6142,204856.666667,205223.333333,366.666667,204621.666667,00:03:24.99000,370.98,148.19,-1000.0,-1000.0,,,,,,,,
299,BDL064_Kermit_EyeTracking_Walk.mov,299,fixation,6153,205223.333333,205590.0,366.666667,204988.333333,00:03:25.35700,349.57,181.66,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9911848958333334,plant_horizontal:0.9911848958333334
300,BDL064_Kermit_EyeTracking_Walk.mov,300,fixation,6170,205658.333333,206258.333333,600.0,205556.666667,00:03:25.92500,359.78,128.13,-1000.0,-1000.0,,,,,,,,
301,BDL064_Kermit_EyeTracking_Walk.mov,301,fixation,6187,206291.666667,206758.333333,466.666667,206123.333333,00:03:26.49200,271.23,192.58,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,1.0,plant_horizontal:1.0
302,BDL064_Kermit_EyeTracking_Walk.mov,302,fixation,6198,206858.333333,206960.0,101.666667,206490.0,00:03:26.85800,362.78,166.52,-1000.0,-1000.0,,,,,,,,
303,BDL064_Kermit_EyeTracking_Walk.mov,303,fixation,6204,206960.0,207260.0,300.0,206691.666667,00:03:27.06000,391.84,152.23,-1000.0,-1000.0,,,,,,,,
304,BDL064_Kermit_EyeTracking_Walk.mov,304,fixation,6228,207693.333333,208126.666667,433.333333,207491.666667,00:03:27.86000,304.83,330.88,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9907194010416667,plant_horizontal:0.9907194010416667
305,BDL064_Kermit_EyeTracking_Walk.mov,305,fixation,6239,208126.666667,208395.0,268.333333,207858.333333,00:03:28.22700,354.94,304.13,-1000.0,-1000.0,,,,,,,,
306,BDL064_Kermit_EyeTracking_Walk.mov,306,fixation,6256,208428.333333,209228.333333,800.0,208426.666667,00:03:28.79500,301.67,341.4,-1000.0,-1000.0,,,,,,,,
307,BDL064_Kermit_EyeTracking_Walk.mov,307,fixation,6274,209295.0,209595.0,300.0,209026.666667,00:03:29.39500,281.8,270.28,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9883170572916666,plant_horizontal:0.9883170572916666
308,BDL064_Kermit_EyeTracking_Walk.mov,308,fixation,6282,209595.0,209796.666667,201.666667,209295.0,00:03:29.66300,247.93,310.44,-1000.0,-1000.0,,,,,,,,
309,BDL064_Kermit_EyeTracking_Walk.mov,309,fixation,6301,209796.666667,210863.333333,1066.666667,209928.333333,00:03:30.29700,274.32,277.03,-1000.0,-1000.0,,,,,,,,
310,BDL064_Kermit_EyeTracking_Walk.mov,310,fixation,6319,210863.333333,210998.333333,135.0,210528.333333,00:03:30.89700,296.99,224.45,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.99306640625,plant_horizontal:0.99306640625
311,BDL064_Kermit_EyeTracking_Walk.mov,311,fixation,6323,211031.666667,211131.666667,100.0,210663.333333,00:03:31.03200,285.31,178.19,-1000.0,-1000.0,,,,,,,,
312,BDL064_Kermit_EyeTracking_Walk.mov,312,fixation,6330,211265.0,211365.0,100.0,210896.666667,00:03:31.26500,299.24,107.57,-1000.0,-1000.0,,,,,,,,
313,BDL064_Kermit_EyeTracking_Walk.mov,313,fixation,6336,211431.666667,211598.333333,166.666667,211096.666667,00:03:31.46500,304.01,54.25,-1000.0,-1000.0,,,,,,,,
314,BDL064_Kermit_EyeTracking_Walk.mov,314,fixation,6355,212098.333333,212198.333333,100.0,211730.0,00:03:32.09800,252.89,32.72,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical pole sky,plant_horizontal: 0.037056504599211566 plant_vertical: 0.13955321944809462 pole: 0.18186596583442838 building: 0.37844940867279897 sky: 0.00683311432325887 background: 0.25624178712220763,plant_horizontal: 0.04982332155477032 plant_vertical: 0.18763250883392227 pole: 0.24452296819787986 building: 0.508833922261484 sky: 0.009187279151943463,0.97740234375,pavement:0.45119140625 plant_horizontal:0.4419140625 person:0.026246744791666665 plant_vertical:0.043779296875 pole:0.002255859375 building:0.009212239583333334 sky:0.006253255208333333
315,BDL064_Kermit_EyeTracking_Walk.mov,315,fixation,6375,212433.333333,213166.666667,733.333333,212398.333333,00:03:32.76700,353.13,131.32,-1000.0,-1000.0,,,,,,,,
316,BDL064_Kermit_EyeTracking_Walk.mov,316,fixation,6398,213500.0,213668.333333,168.333333,213165.0,00:03:33.53300,279.14,174.65,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_vertical plant_vertical,pavement: 0.7401718302525384 plant_horizontal: 0.24629002863837543 background: 0.013538141109086176,pavement: 0.7503299023489047 plant_horizontal: 0.24967009765109527,0.9893489583333334,pavement:0.46461588541666665 plant_horizontal:0.44275065104166667 plant_vertical:0.07537109375 person:0.007789713541666667
317,BDL064_Kermit_EyeTracking_Walk.mov,317,fixation,6406,213801.666667,213901.666667,100.0,213433.333333,00:03:33.80200,204.38,124.66,-1000.0,-1000.0,,,,,,,,
318,BDL064_Kermit_EyeTracking_Walk.mov,318,fixation,6423,214368.333333,214468.333333,100.0,214000.0,00:03:34.36800,216.53,195.27,-1000.0,-1000.0,,,,,,,,
319,BDL064_Kermit_EyeTracking_Walk.mov,319,fixation,6438,214468.333333,215370.0,901.666667,214500.0,00:03:34.86800,210.91,206.76,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_horizontal plant_vertical,pavement: 1.0 background: 0.0,pavement: 1.0,0.9886067708333334,plant_horizontal:0.481328125 pavement:0.46410481770833334 person:0.010084635416666666 plant_vertical:0.03574869791666667
320,BDL064_Kermit_EyeTracking_Walk.mov,320,fixation,6455,215436.666667,215536.666667,100.0,215068.333333,00:03:35.43700,265.15,125.17,-1000.0,-1000.0,,,,,,,,
321,BDL064_Kermit_EyeTracking_Walk.mov,321,fixation,6463,215670.0,215836.666667,166.666667,215335.0,00:03:35.70300,283.72,98.2,-1000.0,-1000.0,,,,,,,,
322,BDL064_Kermit_EyeTracking_Walk.mov,322,fixation,6471,215903.333333,216103.333333,200.0,215601.666667,00:03:35.97000,263.09,162.17,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical sky,pavement: 1.0 background: 0.0,pavement: 1.0,0.9799772135416667,plant_horizontal:0.36554687500000005 pavement:0.5661197916666667 person:0.0153515625 plant_vertical:0.016533203125 building:0.014537760416666667 sky:0.0077473958333333336
323,BDL064_Kermit_EyeTracking_Walk.mov,323,fixation,6480,216203.333333,216405.0,201.666667,215901.666667,00:03:36.27000,311.18,123.52,-1000.0,-1000.0,,,,,,,,
324,BDL064_Kermit_EyeTracking_Walk.mov,324,fixation,6488,216505.0,216671.666667,166.666667,216170.0,00:03:36.53800,264.62,150.14,-1000.0,-1000.0,,,,,,,,
325,BDL064_Kermit_EyeTracking_Walk.mov,325,fixation,6495,216771.666667,216871.666667,100.0,216403.333333,00:03:36.77200,290.59,183.49,-1000.0,-1000.0,,,,,,,,
326,BDL064_Kermit_EyeTracking_Walk.mov,326,fixation,6499,216871.666667,217038.333333,166.666667,216536.666667,00:03:36.90500,317.46,204.03,-1000.0,-1000.0,,,,,,,,
327,BDL064_Kermit_EyeTracking_Walk.mov,327,fixation,6506,217038.333333,217305.0,266.666667,216770.0,00:03:37.13800,338.33,171.81,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.988720703125,plant_horizontal:0.6869010416666667 pavement:0.25068359375 plant_vertical:0.027119140625 building:0.022229817708333332 sky:0.003662109375
328,BDL064_Kermit_EyeTracking_Walk.mov,328,fixation,6525,217338.333333,218306.666667,968.333333,217405.0,00:03:37.77300,255.97,193.19,-1000.0,-1000.0,,,,,,,,
329,BDL064_Kermit_EyeTracking_Walk.mov,329,fixation,6544,218340.0,218540.0,200.0,218038.333333,00:03:38.40700,224.72,155.89,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole sky,plant_horizontal: 0.0009199632014719411 pavement: 0.5503679852805887 plant_vertical: 0.1858325666973321 plant_horizontal: 0.25390984360625574 background: 0.008969641214351426,plant_horizontal: 0.0009282896263634254 pavement: 0.5553492689719193 plant_vertical: 0.18751450452541193 plant_horizontal: 0.2562079368763054,0.9598209635416667,plant_horizontal:0.35346679687500004 pavement:0.4369140625 plant_vertical:0.12129231770833333 person:0.010537109375 pole:0.023785807291666666 sky:0.01798828125
330,BDL064_Kermit_EyeTracking_Walk.mov,330,fixation,6557,218640.0,219108.333333,468.333333,218471.666667,00:03:38.84000,288.91,201.08,-1000.0,-1000.0,,,,,,,,
331,BDL064_Kermit_EyeTracking_Walk.mov,331,fixation,6574,219341.666667,219575.0,233.333333,219040.0,00:03:39.40800,282.14,104.98,-1000.0,-1000.0,,,,pavement plant_horizontal,pavement: 1.0 background: 0.0,pavement: 1.0,0.98556640625,pavement:0.7740071614583334 plant_horizontal:0.215283203125
332,BDL064_Kermit_EyeTracking_Walk.mov,332,fixation,6583,219641.666667,219841.666667,200.0,219340.0,00:03:39.70800,277.74,131.88,-1000.0,-1000.0,,,,,,,,
333,BDL064_Kermit_EyeTracking_Walk.mov,333,fixation,6593,219841.666667,220310.0,468.333333,219673.333333,00:03:40.04200,324.83,156.5,-1000.0,-1000.0,,,,,,,,
334,BDL064_Kermit_EyeTracking_Walk.mov,334,fixation,6606,220443.333333,220576.666667,133.333333,220108.333333,00:03:40.47700,260.14,146.88,-1000.0,-1000.0,,,,,,,,
335,BDL064_Kermit_EyeTracking_Walk.mov,335,fixation,6616,220610.0,221110.0,500.0,220441.666667,00:03:40.81000,214.66,139.09,-1000.0,-1000.0,,,,,,,,
336,BDL064_Kermit_EyeTracking_Walk.mov,336,fixation,6625,221110.0,221210.0,100.0,220741.666667,00:03:41.11000,209.77,195.36,-1000.0,-1000.0,,,,,,,,
337,BDL064_Kermit_EyeTracking_Walk.mov,337,fixation,6663,221543.333333,223313.333333,1770.0,222010.0,00:03:42.37800,262.84,152.22,-1000.0,-1000.0,,,,,,,,
338,BDL064_Kermit_EyeTracking_Walk.mov,338,fixation,6693,223313.333333,223513.333333,200.0,223011.666667,00:03:43.38000,354.96,134.41,-1000.0,-1000.0,,,,,,,,
339,BDL064_Kermit_EyeTracking_Walk.mov,339,fixation,6702,223613.333333,223813.333333,200.0,223311.666667,00:03:43.68000,338.35,115.86,-1000.0,-1000.0,,,,,,,,
340,BDL064_Kermit_EyeTracking_Walk.mov,340,fixation,6716,224146.666667,224246.666667,100.0,223778.333333,00:03:44.14700,379.21,189.64,-1000.0,-1000.0,,,,,,,,
341,BDL064_Kermit_EyeTracking_Walk.mov,341,fixation,6724,224381.666667,224515.0,133.333333,224046.666667,00:03:44.41500,281.21,189.94,-1000.0,-1000.0,,,,pavement plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9884700520833334,plant_horizontal:0.9292903645833334 pavement:0.05967122395833333
342,BDL064_Kermit_EyeTracking_Walk.mov,342,fixation,6728,224515.0,224648.333333,133.333333,224180.0,00:03:44.54800,256.75,173.44,-1000.0,-1000.0,,,,,,,,
343,BDL064_Kermit_EyeTracking_Walk.mov,343,fixation,6738,224815.0,225048.333333,233.333333,224513.333333,00:03:44.88200,320.27,174.17,-1000.0,-1000.0,,,,,,,,
344,BDL064_Kermit_EyeTracking_Walk.mov,344,fixation,6755,225048.333333,225916.666667,868.333333,225080.0,00:03:45.44800,318.49,270.14,-1000.0,-1000.0,,,,building pavement plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9857649739583333,plant_horizontal:0.734697265625 pavement:0.18751627604166668 building:0.06434895833333333
345,BDL064_Kermit_EyeTracking_Walk.mov,345,fixation,6772,225916.666667,226183.333333,266.666667,225648.333333,00:03:46.01700,299.09,187.14,-1000.0,-1000.0,,,,,,,,
346,BDL064_Kermit_EyeTracking_Walk.mov,346,fixation,6781,226250.0,226483.333333,233.333333,225948.333333,00:03:46.31700,301.51,163.18,-1000.0,-1000.0,,,,,,,,
347,BDL064_Kermit_EyeTracking_Walk.mov,347,fixation,6793,226616.666667,226883.333333,266.666667,226348.333333,00:03:46.71700,268.81,231.3,-1000.0,-1000.0,,,,,,,,
348,BDL064_Kermit_EyeTracking_Walk.mov,348,fixation,6831,227585.0,228486.666667,901.666667,227616.666667,00:03:47.98500,314.8,200.8,-1000.0,-1000.0,,,,,,,,
349,BDL064_Kermit_EyeTracking_Walk.mov,349,fixation,6881,229153.333333,230255.0,1101.666667,229286.666667,00:03:49.65500,351.45,239.33,-1000.0,-1000.0,,,,,,,,
350,BDL064_Kermit_EyeTracking_Walk.mov,350,fixation,6915,230555.0,231090.0,535.0,230420.0,00:03:50.78800,205.5,195.58,-1000.0,-1000.0,,,,,,,,
351,BDL064_Kermit_EyeTracking_Walk.mov,351,fixation,6930,231156.666667,231490.0,333.333333,230921.666667,00:03:51.29000,154.91,217.67,-1000.0,-1000.0,,,,,,,,
352,BDL064_Kermit_EyeTracking_Walk.mov,352,fixation,6975,231556.666667,234093.333333,2536.666667,232423.333333,00:03:52.79200,227.82,183.91,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_vertical,plant_horizontal: 0.4197860962566845 pavement: 0.5802139037433155 background: 0.0,plant_horizontal: 0.4197860962566845 pavement: 0.5802139037433155,0.9848209635416667,person:0.023802083333333335 building:0.16984375 plant_horizontal:0.034518229166666664 pavement:0.6345833333333334 plant_vertical:0.125625
353,BDL064_Kermit_EyeTracking_Walk.mov,353,fixation,7017,234093.333333,234360.0,266.666667,233825.0,00:03:54.19300,208.01,169.22,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical,pavement: 0.4464983077323614 plant_horizontal: 0.3493881801614163 plant_horizontal: 0.006769070554543088 building: 0.002082790939859412 background: 0.19526165061181983,pavement: 0.5548366224522808 plant_horizontal: 0.43416370106761565 plant_horizontal: 0.008411517308314461 building: 0.002588159171789065,0.9723307291666666,pavement:0.4156673177083333 plant_horizontal:0.34936197916666667 building:0.16072591145833334 person:0.005647786458333333 plant_vertical:0.044736328125
354,BDL064_Kermit_EyeTracking_Walk.mov,354,fixation,7030,234426.666667,234893.333333,466.666667,234258.333333,00:03:54.62700,273.42,213.41,-1000.0,-1000.0,,,,,,,,
355,BDL064_Kermit_EyeTracking_Walk.mov,355,fixation,7043,235061.666667,235161.666667,100.0,234693.333333,00:03:55.06200,275.71,123.66,-1000.0,-1000.0,,,,,,,,
356,BDL064_Kermit_EyeTracking_Walk.mov,356,fixation,7066,235828.333333,235928.333333,100.0,235460.0,00:03:55.82800,297.05,123.08,-1000.0,-1000.0,,,,,,,,
357,BDL064_Kermit_EyeTracking_Walk.mov,357,fixation,7089,236596.666667,236696.666667,100.0,236228.333333,00:03:56.59700,221.73,199.76,-1000.0,-1000.0,,,,,,,,
358,BDL064_Kermit_EyeTracking_Walk.mov,358,fixation,7100,236763.333333,237263.333333,500.0,236595.0,00:03:56.96300,194.32,225.47,-1000.0,-1000.0,,,,,,,,
